site,datetime,date,month,season,hs,hmax,tz,tp,dir,sst,month_num
Tweed Heads,2025-10-19T06:00:00Z,2025-10-19,Oct,Spring,0.97,1.845,5.25,9.091,119.88,20.81,10
Tweed Heads,2025-10-19T06:30:00Z,2025-10-19,Oct,Spring,1.127,1.903,5.476,8,126.39,20.77,10
Tweed Heads,2025-10-19T07:00:00Z,2025-10-19,Oct,Spring,1.054,2.158,5.215,7.407,94.83,20.85,10
Tweed Heads,2025-10-19T07:30:00Z,2025-10-19,Oct,Spring,1.183,1.948,5.803,8.333,103.18,20.94,10
Tweed Heads,2025-10-19T08:00:00Z,2025-10-19,Oct,Spring,1.115,2.054,5.596,8.333,120.94,21.03,10
Tweed Heads,2025-10-19T08:30:00Z,2025-10-19,Oct,Spring,1.143,1.97,5.637,7.692,117.86,20.94,10
Tweed Heads,2025-10-19T09:00:00Z,2025-10-19,Oct,Spring,1.156,2.274,5.452,8.696,115.22,20.81,10
Tweed Heads,2025-10-19T09:30:00Z,2025-10-19,Oct,Spring,1.214,2.138,5.789,7.407,111.35,20.72,10
Tweed Heads,2025-10-19T10:00:00Z,2025-10-19,Oct,Spring,1.237,1.731,5.861,8.333,103.44,20.68,10
Tweed Heads,2025-10-19T10:30:00Z,2025-10-19,Oct,Spring,1.238,2.478,5.705,9.091,102.12,20.64,10
Tweed Heads,2025-10-19T11:00:00Z,2025-10-19,Oct,Spring,1.145,1.858,5.632,6.897,120.15,20.64,10
Tweed Heads,2025-10-19T11:30:00Z,2025-10-19,Oct,Spring,1.165,1.783,5.612,7.143,113.29,20.68,10
Tweed Heads,2025-10-19T12:00:00Z,2025-10-19,Oct,Spring,1.215,1.812,6.045,7.407,104.59,20.68,10
Tweed Heads,2025-10-19T12:30:00Z,2025-10-19,Oct,Spring,1.273,2.084,6.231,7.692,98.78,20.85,10
Tweed Heads,2025-10-19T13:00:00Z,2025-10-19,Oct,Spring,1.157,1.843,5.884,7.407,101.24,20.85,10
Tweed Heads,2025-10-19T13:30:00Z,2025-10-19,Oct,Spring,1.165,1.777,5.89,8.333,87.44,20.85,10
Tweed Heads,2025-10-19T14:00:00Z,2025-10-20,Oct,Spring,1.128,1.842,5.624,7.692,98.34,20.85,10
Tweed Heads,2025-10-19T14:30:00Z,2025-10-20,Oct,Spring,1.139,1.78,5.754,8,86.65,20.85,10
Tweed Heads,2025-10-19T15:00:00Z,2025-10-20,Oct,Spring,1.137,2.01,6.088,11.765,133.95,20.85,10
Tweed Heads,2025-10-19T15:30:00Z,2025-10-20,Oct,Spring,1.079,1.761,6.208,8,84.63,20.81,10
Tweed Heads,2025-10-19T16:00:00Z,2025-10-20,Oct,Spring,1.063,1.746,6.028,8,88.15,20.85,10
Tweed Heads,2025-10-19T16:30:00Z,2025-10-20,Oct,Spring,1.021,1.833,6.222,8.333,103.62,20.99,10
Tweed Heads,2025-10-19T17:00:00Z,2025-10-20,Oct,Spring,0.969,1.537,6.028,8,90.96,21.12,10
Tweed Heads,2025-10-19T17:30:00Z,2025-10-20,Oct,Spring,1.018,2.03,6.429,11.111,129.55,21.03,10
Tweed Heads,2025-10-19T18:00:00Z,2025-10-20,Oct,Spring,0.983,1.724,6.39,7.692,84.01,21.12,10
Tweed Heads,2025-10-19T18:30:00Z,2025-10-20,Oct,Spring,0.889,1.247,6.091,8,98.78,21.03,10
Tweed Heads,2025-10-19T19:00:00Z,2025-10-20,Oct,Spring,0.932,1.379,6.065,8.333,101.42,21.08,10
Tweed Heads,2025-10-19T19:30:00Z,2025-10-20,Oct,Spring,0.971,1.731,6.076,7.407,95.97,21.16,10
Tweed Heads,2025-10-19T20:00:00Z,2025-10-20,Oct,Spring,0.911,1.676,6.245,7.407,105.38,20.68,10
